,GaiaEDR3,RAdeg,e_RAdeg,DEdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,RFG,BPmag,RFBP,RPmag,RFRP,E(BP/RP),RUWE,IPDfmp,RV,e_RV,r_RV,f_RV,GCNSprob,WDprob,Dist1,Dist16,Dist50,Dist84,xcoord50,xcoord16,xcoord84,ycoord50,ycoord16,ycoord84,zcoord50,zcoord16,zcoord84,Uvel50,Uvel16,Uvel84,Vvel50,Vvel16,Vvel84,Wvel50,Wvel16,Wvel84,GUNN,r_GUNN,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,WISE,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag
545,3658773654668021248,208.6752212,0.07829,-1.5032174,0.07791,13.001,0.09532,-86.26,0.10339,-21.309,0.07399,4.8615,1272.83,5.4045,1339.03,4.1771,182.08,1.2304,1.05,1,-7.171,0.1909,b'2018A&A...616A...1G',b'T',1.0,0.085,0.07559,0.07634,0.0769,0.07749,36.89828,36.62914,37.17905,-18.42488,-18.29048,-18.56508,64.91082,64.43735,65.40475,-23.049,-23.222,-22.887,-23.771,-23.973,-23.578,-2.137,-2.302,-1.975,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'13544214-0130112',3.659,0.262,2.984,0.214,2.858,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,5864427996198128640,209.4116074,0.04515,-63.6868469,0.05537,15.285,0.08041,-40.64,0.05673,-33.433,0.06523,4.3993,1785.37,4.9468,1833.46,3.7052,355.55,1.2358,1.55,0,21.898,0.1716,b'2018A&A...616A...1G',b'T',1.0,0.045,0.06459,0.06507,0.06544,0.06581,42.21364,41.97185,42.45013,-49.97035,-49.68413,-50.2503,-2.0009,-1.98944,-2.01211,2.662,2.537,2.788,-26.12,-26.269,-25.979,-7.5,-7.542,-7.46,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'13573889-6341120',2.851,0.276,2.343,0.206,2.255,0.262,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,3661266384967451520,210.4117168,0.13204,1.5444346,0.11049,14.383,0.16047,17.317,0.18342,-21.594,0.11575,4.2247,691.85,4.267,812.81,4.0783,236.31,1.1792,2.13,0,-6.7,0.9,b'2006AstL...32..759G',b'F',1.0,0.038,0.06783,0.06877,0.06952,0.07028,33.10689,32.74979,33.47107,-12.56442,-12.4289,-12.70263,59.82072,59.17547,60.47876,4.476,4.067,4.919,-0.522,-0.687,-0.364,-10.419,-11.144,-9.629,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14013879+0132402',4.212,0.298,4.107,0.212,4.091,0.286,b'J140138.78+013239.4',4.827,0.097,4.893,0.132,0.0,0.0,0.0,0.0
548,1667976701458958848,211.0967442,0.20918,64.3759244,0.1844,12.516,0.20326,-56.351,0.3002,12.329,0.23817,3.6524,490.37,3.657,104.05,3.6295,467.87,1.1521,2.41,0,-13.0,0.9,b'1979IAUS...30...57E',b'F',1.0,0.0,0.07717,0.07869,0.08001,0.08134,-17.66818,-17.37776,-17.96179,47.19509,46.41932,47.9794,62.13979,61.11837,63.17246,-15.616,-16.011,-15.216,-18.918,-19.466,-18.396,-6.766,-7.426,-6.106,b' 1237651271905378354',b'2017ApJS..233...25A',7.612,0.004,7.666,0.001,6.856,0.005,8.839,0.006,b'14042335+6422331',3.434,0.306,3.633,0.224,3.639,0.272,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,6270558110774003968,211.5931241,0.15269,-26.682988,0.21734,30.889,0.26689,43.381,0.23228,-140.951,0.27739,2.9484,547.45,3.7761,37.79,2.4427,50.06,1.009,3.38,0,27.2,0.6,b'2006AstL...32..759G',b'F',1.0,0.012,0.03177,0.03211,0.03239,0.03267,21.63086,21.44519,21.82225,-16.29952,-16.15961,-16.44374,17.75854,17.6061,17.91566,27.381,26.994,27.772,-22.055,-22.353,-21.759,-4.029,-4.383,-3.614,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14062229-2640565',1.403,0.26,0.84,0.282,0.753,0.31,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,5896820467691187968,212.4773098,0.07709,-53.4393505,0.07775,18.225,0.10907,-145.136,0.10206,-91.064,0.09782,4.4827,1351.99,4.9603,1146.92,3.8527,250.65,1.2191,0.96,0,-17.091,0.1465,b'2018A&A...616A...1G',b'T',1.0,0.018,0.05412,0.05456,0.05489,0.05521,38.17718,37.94988,38.4026,-38.74974,-38.51902,-38.97853,7.30584,7.26234,7.34898,-41.564,-41.787,-41.369,-19.274,-19.474,-19.068,-13.377,-13.458,-13.304,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14095482-5326202',3.285,0.27,2.767,0.236,2.658,0.246,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1257529526205454336,212.5996092,0.07236,25.091411,0.07806,27.484,0.11717,-23.157,0.09228,-59.831,0.09505,4.662,1167.27,4.9495,1930.93,4.2388,545.29,1.1781,1.08,0,9.58,0.02,b'2004A&A...424..727P',b'F',1.0,0.02,0.03605,0.03625,0.0364,0.03656,9.56775,9.52875,9.61042,5.70828,5.68501,5.73373,34.6515,34.51025,34.80603,6.479,6.453,6.505,-8.809,-8.857,-8.759,9.726,9.706,9.746,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14102394+2505301',3.921,0.274,3.656,0.236,3.649,0.242,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,3667302325846472320,213.0656656,0.10417,2.4093101,0.0922,13.228,0.12913,-42.905,0.13595,-26.792,0.10575,4.9614,356.46,4.9119,163.97,5.0307,84.12,1.1539,1.11,0,-2.0,7.4,b'2007AN....328..889K',b'F',1.0,0.0,0.07389,0.07481,0.07555,0.07626,37.905,37.53468,38.25992,-10.56419,-10.46098,-10.66311,64.49115,63.86109,65.095,-8.03,-11.142,-4.728,-16.535,-17.427,-15.645,-2.864,-8.183,2.692,b' 1237651754024763536',b'2017ApJS..233...25A',10.278,0.006,10.216,0.007,10.183,0.008,10.956,0.002,b'14121580+0224338',5.254,0.021,5.293,0.038,5.285,0.024,b'J141215.74+022433.4',5.719,0.049,5.197,0.03,5.408,0.015,5.369,0.036
553,6304988355324252928,213.223967,0.15,-10.2730857,0.17647,11.588,0.16254,6.674,0.34351,138.987,0.44718,3.7099,777.45,4.4687,95.77,2.9142,157.5,1.2364,2.43,0,-4.38,0.21,b'2008AJ....135..209M',b'F',0.896,0.0,0.08354,0.08516,0.08642,0.08761,52.05472,51.29832,52.77375,-25.9352,-25.55833,-26.29343,63.92124,62.99241,64.80418,-22.478,-22.819,-22.146,43.164,42.589,43.781,29.892,29.423,30.392,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14125374-1016254',1.873,0.3,1.17,0.24,1.054,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1511793067598402944,213.3713101,0.07841,51.7899247,0.07633,20.153,0.09427,61.899,0.09701,-9.615,0.09217,4.4644,1014.4,4.5777,622.18,4.2735,457.11,1.1552,1.11,0,-15.6,0.9,b'2006AstL...32..759G',b'F',1.0,0.02,0.04908,0.04938,0.04962,0.04988,-2.71191,-2.69871,-2.72589,23.97131,23.85467,24.09492,43.3665,43.15549,43.59012,12.647,12.567,12.729,0.467,0.031,0.934,-17.357,-18.154,-16.518,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14132900+5147238',4.208,0.29,4.157,0.238,4.096,0.298,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3640828731549972480,214.0034989,0.24104,-6.0023909,0.20659,45.401,0.28582,-26.606,0.29085,-414.866,0.23254,3.942,426.11,4.2083,1021.47,3.4935,153.1,1.2037,3.74,1,12.507,0.274,b'2018A&A...616A...1G',b'T',0.984,0.09,0.0217,0.02188,0.02202,0.02216,12.80652,12.72622,12.89146,-5.24219,-5.20932,-5.27696,17.1269,17.01951,17.24049,23.781,23.59,23.955,-36.224,-36.432,-35.996,-12.782,-13.033,-12.523,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14160086-0600016',3.14,0.266,2.909,0.236,2.801,0.266,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1511727333122255744,214.0403113,0.05944,51.3676264,0.07446,33.886,0.08202,-149.277,0.07722,89.135,0.09008,4.6919,993.06,4.8009,1009.28,4.4957,653.21,1.1603,0.87,0,-18.7,2.0,b'1979IAUS...30...57E',b'F',1.0,0.028,0.02934,0.02944,0.02951,0.02957,-1.30761,-1.30455,-1.31067,14.2614,14.22799,14.29481,25.7963,25.73586,25.85673,-22.623,-22.733,-22.529,-15.095,-15.998,-14.131,-14.101,-15.742,-12.366,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14160992+5122019',4.638,0.202,4.32,0.036,4.293,0.036,b'J141609.84+512204.2',5.822,0.066,5.086,0.042,0.0,0.0,0.0,0.0
557,1505311446553172992,214.0947072,0.10393,46.0890123,0.12897,32.588,0.14097,-187.698,0.12192,159.309,0.14635,4.169,797.77,4.1913,1042.93,4.0491,577.84,1.1806,2.45,0,-7.9,1.6,b'2006AstL...32..759G',b'F',1.0,0.021,0.03036,0.03055,0.03068,0.03082,0.69096,0.68799,0.69408,13.1095,13.05304,13.16866,27.72968,27.61026,27.85482,-35.794,-35.957,-35.629,-6.361,-7.064,-5.697,-4.954,-6.435,-3.537,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14162308+4605177',3.983,0.304,4.03,0.254,3.91,0.036,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,1480869955902288512,214.4992701,0.0894,35.5095695,0.13214,13.479,0.18713,5.716,0.11042,12.866,0.18201,4.5059,1932.16,5.0392,1708.15,3.8346,563.9,1.2249,2.53,0,-14.952,2.2602,b'2018A&A...616A...1G',b'T',1.0,0.028,0.072,0.07321,0.07423,0.07522,11.76482,11.60263,11.92109,22.82552,22.51085,23.12872,69.64872,68.68856,70.5739,-4.161,-4.509,-3.814,-0.083,-0.763,0.603,-15.05,-17.071,-12.975,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14175981+3530341',3.102,0.256,2.555,0.244,2.384,0.292,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,5772879737424829184,214.5573314,0.10308,-81.0080484,0.09743,22.923,0.118,-19.981,0.15699,-65.222,0.16864,4.8351,948.72,4.9598,773.34,4.6345,364.68,1.1529,1.25,3,-9.4,2.0,b'1953GCRV..C......0W',b'F',1.0,0.006,0.04312,0.0434,0.04361,0.04383,24.52545,24.4086,24.65086,-33.22899,-33.07067,-33.3989,-14.00451,-13.93779,-14.07613,-14.303,-15.277,-13.048,4.949,3.292,6.285,-7.636,-8.303,-7.033,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14181388-8100282',4.873,0.288,4.624,0.248,4.406,0.024,b'J141813.93-810029.6',5.804,0.063,6.02,0.056,4.387,0.015,4.264,0.021
560,6302970476609150080,214.7773971,0.19797,-13.3709686,0.19934,18.425,0.22058,-15.841,0.23353,27.602,0.23244,4.4745,766.93,4.5507,674.02,4.3642,224.46,1.142,1.69,0,-6.4,0.4,b'2004A&A...424..727P',b'F',1.0,0.074,0.05282,0.05369,0.05436,0.05501,34.81215,34.38777,35.22832,-17.43459,-17.22205,-17.64302,37.93192,37.46951,38.38539,-9.349,-9.61,-9.081,4.325,4.192,4.463,1.42,1.11,1.699,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14190659-1322157',4.395,0.226,4.282,0.212,4.241,0.016,b'J141906.58-132215.6',4.317,0.034,3.829,0.041,4.273,0.016,4.144,0.024
561,6093220251160674688,214.8508413,0.33759,-46.0581171,0.46546,9.329,0.532,-12.52,0.48689,-5.148,0.56108,3.5445,228.16,3.5074,43.12,3.6645,316.93,1.1274,5.05,0,21.6,4.1,b'2006AstL...32..759G',b'F',0.52,0.0,0.09591,0.10312,0.10901,0.11501,79.13914,74.86579,83.49869,-70.07628,-66.2923,-73.93658,26.63361,25.19545,28.10078,10.116,7.333,13.015,-18.321,-20.856,-15.892,4.653,3.663,5.71,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14192422-4603290',3.97,0.228,3.893,0.21,4.102,0.288,b'J141924.23-460329.3',4.979,0.046,5.438,0.039,0.0,0.0,0.0,0.0
562,3646572511573604096,214.8848038,0.08441,-2.2658341,0.08074,12.114,0.13008,-118.809,0.1055,-71.508,0.08058,4.8567,1061.97,5.3791,619.36,4.1919,399.07,1.2248,1.04,0,-26.334,0.181,b'2018A&A...616A...1G',b'T',1.0,0.008,0.08061,0.08171,0.08256,0.08348,46.50555,46.02529,47.01865,-14.8884,-14.73464,-15.05266,66.57715,65.88962,67.3117,-33.782,-34.013,-33.546,-46.108,-46.69,-45.559,-19.387,-19.528,-19.24,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14193249-0215560',3.526,0.256,2.96,0.24,2.834,0.292,b' ',0.0,0.0,0.0,0.0,2.752,0.011,2.7,0.022
563,1232381564974461184,214.9378242,0.0841,16.3072111,0.08676,17.494,0.12819,-141.539,0.11012,59.351,0.0973,4.4803,1638.76,5.099,2371.86,3.7383,404.49,1.2439,1.17,0,-8.075,0.1609,b'2018A&A...616A...1G',b'T',1.0,0.013,0.05616,0.05674,0.05717,0.05761,22.14749,21.98124,22.3183,3.74345,3.71535,3.77232,52.57157,52.17694,52.97702,-39.337,-39.589,-39.048,-13.163,-13.263,-13.057,8.723,8.529,8.922,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14194524+1618250',2.924,0.266,2.346,0.192,2.116,0.29,b' ',0.0,0.0,0.0,0.0,2.145,0.007,2.048,0.018
564,6116979288685368192,215.1389373,0.2176,-37.8853422,0.33166,13.203,0.27107,-64.694,0.25898,-11.285,0.3428,4.0669,235.69,4.014,446.49,4.0182,400.62,1.2017,3.1,0,1.8,0.9,b'2006AstL...32..759G',b'F',0.984,0.011,0.07243,0.07452,0.07603,0.07756,55.44779,54.34424,56.56557,-43.7582,-42.88729,-44.64033,28.12811,27.56829,28.69515,-14.428,-15.161,-13.745,-18.116,-18.737,-17.495,4.981,4.642,5.351,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14203342-3753070',4.112,0.236,3.985,0.256,4.072,0.228,b'J142033.45-375306.9',4.66,0.054,3.969,0.07,0.0,0.0,0.0,0.0
565,6096357329629838976,215.1776602,0.1859,-45.1873857,0.20103,21.46,0.2277,37.502,0.2563,-73.806,0.30203,4.6882,679.32,4.8551,781.49,4.4136,299.77,1.1639,5.79,0,0.0,3.7,b'2007AN....328..889K',b'F',1.0,0.01,0.04546,0.04614,0.04656,0.04708,33.96915,33.65788,34.34791,-29.51959,-29.2491,-29.84874,11.95715,11.84758,12.09047,5.2,2.641,7.839,-1.789,-4.066,0.421,-17.447,-18.411,-16.513,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14204258-4511132',4.245,0.254,3.975,0.218,4.08,0.312,b'J142042.62-451113.9',4.557,0.032,3.858,0.037,0.0,0.0,0.0,0.0
566,6269720523431409536,215.7730409,0.0997,-27.7545377,0.12588,19.059,0.17192,-202.484,0.15447,-117.094,0.16268,4.3473,1088.83,5.042,740.04,3.5553,375.78,1.2555,1.37,0,20.501,0.1954,b'2018A&A...616A...1G',b'T',1.0,0.039,0.05132,0.052,0.05246,0.05297,37.5906,37.26289,37.95945,-24.78753,-24.57143,-25.03075,26.91727,26.68261,27.1814,-14.444,-14.756,-14.179,-59.748,-60.294,-59.291,5.098,4.971,5.218,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14230579-2745143',2.516,0.304,1.894,0.224,1.737,0.262,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1175827016168739456,215.8442267,0.09481,8.4465773,0.09988,14.322,0.1123,-75.188,0.11117,-9.265,0.09035,5.045,1053.01,5.037,1045.83,5.0397,159.67,1.1537,1.09,0,-23.0,1.6,b'2006AstL...32..759G',b'F',1.0,0.047,0.06854,0.06927,0.06982,0.07034,33.43188,33.1717,33.68225,-2.01106,-1.99541,-2.02612,61.25852,60.78177,61.71727,-26.093,-26.787,-25.345,-17.855,-18.012,-17.687,-12.482,-13.793,-11.123,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14232269+0826477',5.073,0.041,4.794,9.996,5.071,0.027,b'J142322.62+082646.3',5.439,0.077,4.718,0.059,0.0,0.0,0.0,0.0
568,1604859511344724864,216.2974562,0.13112,51.8489673,0.13736,69.069,0.15788,-235.97,0.15858,-399.696,0.16941,3.9172,770.75,4.1763,373.89,3.4794,358.4,1.2013,3.38,0,-11.114,0.4916,b'2018A&A...616A...1G',b'T',1.0,0.102,0.0144,0.01445,0.01448,0.01451,-0.48871,-0.48768,-0.48981,7.29801,7.28253,7.31442,12.49427,12.46777,12.52237,9.809,9.781,9.838,-31.699,-31.986,-31.461,6.065,5.589,6.445,b' 1237659133818961982',b'2017ApJS..233...25A',13.945,0.012,13.378,0.012,14.815,0.015,12.044,0.013,b'14251181+5151029',3.179,0.244,2.98,0.216,2.739,0.332,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,5770136009232924800,216.7262578,0.10026,-83.6679464,0.10228,10.871,0.11307,-96.184,0.1325,-13.862,0.13006,3.8798,937.98,4.5933,200.72,3.0855,507.92,1.2508,6.46,0,4.51,1.8088,b'2018A&A...616A...1G',b'T',1.0,0.0,0.08977,0.09111,0.09206,0.093,50.01981,49.5048,50.53097,-69.66776,-68.95046,-70.37972,-33.4581,-33.11361,-33.80002,-28.65,-29.679,-27.59,-30.521,-31.929,-29.119,8.293,7.617,8.945,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14265519-8340041',2.027,0.284,1.342,0.24,1.205,0.272,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,3649422995468596480,217.0499617,0.10954,-2.2279729,0.10569,26.879,0.12641,-138.727,0.12817,-3.338,0.0995,4.6455,679.52,5.009,468.84,4.1357,404.5,1.192,1.12,0,-9.294,0.3351,b'2018A&A...616A...1G',b'T',1.0,0.02,0.03681,0.03704,0.03722,0.0374,21.90421,21.79379,22.00853,-5.78037,-5.75124,-5.8079,29.53773,29.38883,29.6784,-21.44,-21.675,-21.247,-14.97,-15.066,-14.876,1.271,0.971,1.535,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14281216-0213406',3.541,0.264,3.116,0.426,3.067,0.306,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1284537517514584704,217.9569377,0.08013,30.3719693,0.09776,19.855,0.15866,-100.531,0.14822,119.87,0.12534,3.1643,1060.19,3.9664,105.77,2.4966,138.68,1.125,3.24,0,-13.57,0.19,b'2008AJ....135..209M',b'F',1.0,0.0,0.04947,0.04999,0.0504,0.0508,12.913,12.80757,13.01387,13.99249,13.87825,14.10179,46.66865,46.28761,47.03318,-39.55,-39.831,-39.261,0.644,0.573,0.72,-3.905,-4.073,-3.722,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14314977+3022169',1.501,0.264,0.762,0.148,0.756,0.172,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1487434040320076800,218.0188177,0.15105,38.3089227,0.21197,37.913,0.25501,-114.344,0.15856,151.788,0.23662,3.0222,575.04,3.2927,64.88,2.8129,249.24,1.0757,2.59,0,-32.4,1.0,b'2006AstL...32..759G',b'F',1.0,0.049,0.02595,0.02619,0.02635,0.02653,4.11461,4.08906,4.14217,9.81955,9.75859,9.88532,24.10827,23.9586,24.26974,-28.451,-28.684,-28.228,-8.925,-9.306,-8.525,-26.846,-27.783,-25.88,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14320470+3818294',2.646,0.284,2.571,0.25,2.511,0.378,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,1284257623084916480,218.6710377,0.05624,29.7457119,0.07844,63.468,0.11735,188.574,0.1004,131.58,0.10279,4.342,1719.98,4.5514,2072.47,4.0114,458.6,1.1688,1.18,0,0.547,0.1704,b'2018A&A...616A...1G',b'T',1.0,0.021,0.01569,0.01573,0.01576,0.01578,4.26956,4.2619,4.27768,4.36415,4.35633,4.37245,14.52398,14.49794,14.5516,2.271,2.225,2.32,16.292,16.237,16.349,-4.97,-5.128,-4.808,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14344080+2944422',3.561,0.25,3.462,0.246,3.336,0.324,b' ',0.0,0.0,0.0,0.0,3.507,0.01,3.444,0.019
574,1234645287617291520,220.18156,0.08729,16.4183958,0.10006,10.336,0.11987,13.922,0.1275,15.566,0.12444,4.8549,923.35,4.8124,731.36,4.9277,397.61,1.1478,1.04,0,-1.1,0.8,b'2006AstL...32..759G',b'F',1.0,0.0,0.09426,0.09565,0.09679,0.09789,42.97735,42.47206,43.46806,12.03395,11.89247,12.17135,85.88488,84.87514,86.86551,-1.011,-1.368,-0.679,9.37,9.21,9.512,-2.106,-2.78,-1.446,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',0.0,0.0,0.0,0.0,0.0,0.0,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,6105713692544123520,220.4897928,0.24998,-37.7936363,0.35714,10.034,0.31427,-29.828,0.36864,-31.914,0.51817,3.9866,256.7,3.875,314.88,4.115,335.46,1.1777,2.6,0,2.6,1.5,b'2006AstL...32..759G',b'F',0.904,0.0,0.09327,0.0971,0.09992,0.10315,77.70109,75.51074,80.21512,-52.60439,-51.1215,-54.30641,34.33691,33.36897,35.44789,-6.767,-8.069,-5.574,-18.827,-19.817,-17.86,-6.03,-6.611,-5.478,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14415758-3747366',4.637,0.244,4.628,0.076,4.487,0.026,b'J144157.52-374737.5',5.268,0.069,4.499,0.049,0.0,0.0,0.0,0.0
576,5849837854861497856,220.6247232,0.10945,-64.9761774,0.17257,60.993,0.22596,-193.169,0.12431,-234.982,0.23622,3.1674,822.69,3.4728,73.69,2.9326,348.54,1.0699,3.93,0,7.099,0.0006,b'2018A&A...616A...7S',b'F',1.0,0.083,0.01625,0.01634,0.0164,0.01646,11.42264,11.37978,11.46527,-11.69148,-11.6476,-11.73511,-1.3129,-1.30797,-1.3178,-10.837,-10.901,-10.773,-19.32,-19.377,-19.263,-10.9,-10.946,-10.856,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14423039-6458305',2.544,0.284,2.471,0.196,2.425,0.216,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,6337717036911729024,220.7655912,0.31193,-5.6596064,0.22984,52.182,0.38554,110.002,0.28689,-316.139,0.26704,3.7671,530.89,3.9899,137.51,3.3889,154.56,1.187,3.77,0,5.1,0.7,b'2006AstL...32..759G',b'F',0.976,0.064,0.01885,0.01903,0.01917,0.01932,12.58742,12.49601,12.68526,-3.0103,-2.98844,-3.0337,14.14163,14.03894,14.25156,21.753,21.27,22.204,-15.339,-15.485,-15.191,-15.636,-16.188,-15.082,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14430363-0539291',3.335,0.282,3.069,0.252,3.039,0.276,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,6203033940614597504,220.9139848,0.13992,-35.1744583,0.20246,14.508,0.14694,-62.24,0.16768,-177.683,0.21307,3.5942,746.54,4.3582,116.29,2.7988,295.97,1.2346,1.66,0,-38.1,0.7,b'2006AstL...32..759G',b'F',1.0,0.0,0.06743,0.06836,0.06905,0.06972,53.87433,53.33474,54.3969,-34.34585,-34.00185,-34.679,26.19285,25.93051,26.44692,-39.98,-40.515,-39.431,-27.193,-27.744,-26.613,-53.831,-54.31,-53.337,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14433945-3510245',1.67,0.28,0.974,0.276,0.78,0.29,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,1279798794197267072,221.2464862,0.2903,27.0743158,0.39301,13.827,0.48957,-50.818,0.42025,21.024,0.44616,2.1834,272.14,3.2867,22.48,2.1027,29.02,0.7159,3.53,0,-16.31,0.19,b'2008AJ....135..209M',b'F',0.688,0.007,0.06701,0.07021,0.07267,0.07548,23.92961,23.11763,24.85535,19.64538,18.97878,20.40539,65.74851,63.51754,68.29208,-21.426,-22.058,-20.837,-10.883,-11.149,-10.659,-6.985,-7.283,-6.649,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14445925+2704272',0.65,0.218,0.128,0.144,0.122,0.196,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,6203042324394718976,221.2467241,0.11247,-35.1918439,0.09038,14.278,0.12985,9.311,0.11351,-3.426,0.09942,4.895,899.01,4.9119,1777.51,4.8529,546.34,1.1516,1.38,0,-5.0,2.0,b'1953GCRV..C......0W',b'F',1.0,0.021,0.06867,0.06943,0.07004,0.07067,54.85468,54.37158,55.34688,-34.63097,-34.32598,-34.9417,26.41104,26.17844,26.64801,-2.034,-3.501,-0.417,3.921,2.899,4.848,-4.169,-4.885,-3.398,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14445919-3511307',4.813,0.037,4.852,0.044,4.778,0.02,b'J144459.24-351130.6',5.337,0.07,4.717,0.044,4.805,0.016,4.53,0.028
581,1234775751543356928,221.3099754,0.09203,16.9640432,0.11684,12.681,0.13846,-59.581,0.12507,-52.524,0.14471,4.3405,904.83,4.8313,861.04,3.7127,387.63,1.212,1.12,0,-9.011,0.2093,b'2018A&A...616A...1G',b'T',1.0,0.0,0.07694,0.07806,0.07893,0.07978,35.50094,35.10937,35.88146,11.3521,11.22689,11.47378,69.58049,68.81302,70.32629,-5.234,-5.341,-5.129,-30.487,-30.822,-30.161,-2.579,-2.776,-2.383,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14451445+1657513',2.869,0.222,2.494,0.176,2.334,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,6228895347454821888,221.4996089,0.11347,-25.4436576,0.10559,32.646,0.13659,-148.638,0.16348,-107.988,0.15182,5.0247,699.41,5.1817,830.22,4.7761,459.74,1.1568,2.0,0,-17.2,2.3,b'2006AstL...32..759G',b'F',0.998,0.023,0.03035,0.03051,0.03064,0.03078,23.52047,23.41935,23.62642,-11.91755,-11.86632,-11.97124,15.60991,15.54281,15.68023,-23.793,-25.516,-22.058,-17.691,-18.548,-16.774,-11.22,-12.387,-10.079,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'14460009-2526354',4.119,0.628,4.279,0.346,4.432,0.033,b'J144559.96-252636.7',4.976,0.061,4.206,0.068,0.0,0.0,0.0,0.0
